shap_current_ratio,shap_quick_ratio,shap_cash_ratio,shap_roa,shap_roe,shap_net_debt_to_total_capital,shap_asset_turnover,shap_zscore_nonmanufacturing,shap_current_ratio_delta,shap_quick_ratio_delta,shap_cash_ratio_delta,shap_roa_delta,shap_roe_delta,shap_net_debt_to_total_capital_delta,shap_asset_turnover_delta,shap_zscore_nonmanufacturing_delta,company_name
1.2844516633127032,0.0,0.9916345404342399,1.0099449350892025,1.30537544041418,0.0,0.3598601916795495,0.0,0.8052151654226878,0.6609917468198909,0.3566918683454894,0.0,0.0,0.5545310923840201,1.4754905603397899,0.0,Sersol Bhd
0.0,0.0,0.5777115314895874,1.4058351914424305,1.681819373483444,0.2995834719574996,0.7805605048493005,0.0,0.7579716313879531,1.1614553308527367,0.3904648402991242,0.0,0.0,0.0,1.0813073743607136,0.27844797441315206,Kumpulan Jetson Bhd
0.2506834681126257,-0.5250440460779071,0.0,0.8222095450353113,3.3671467243534527,0.0,0.6282139792027576,0.27383383775864334,0.0,1.1353073386268655,0.6773391857355079,0.9580936564909328,0.0,0.6528334924205556,0.0,0.0,Green Packet Bhd
1.1340465430424596,-1.1516996069398697,0.5196684539508346,-1.0442354004129564,5.638001084194849,1.2351395213921468,0.0,0.0,0.0,0.5789479438787799,-0.6884238325463592,0.0,2.6605541519381224,0.0,-0.6762599307760292,0.0,Nestle (Malaysia) Bhd
0.7798521453400893,0.0,0.6409872315381524,1.9259147377631882,0.0,0.0,0.5013507214659856,1.3027116953127817,0.0,1.8354822725501738,0.22270023401659955,0.31427145054230365,0.0,0.44579804273858636,0.20379867327906895,0.0,Malakoff Corp Bhd
0.6584399261733243,0.0,0.0,0.0,0.0,0.0,2.3749428447672165,-0.4957011919094345,0.07321006195477696,1.2707519907503058,1.0447768413712422,0.2880863801607952,0.0,1.07231186671678,1.2188314276340009,0.36359051960492367,CI Holdings Bhd
0.0,0.0,0.0,2.4214292819071543,0.8665300411213621,0.19554938398031083,0.7071977427950624,0.0,0.0,1.3606113499460564,0.09282991962288278,0.06683353575611269,0.0,0.41004399149477,0.9344977337419599,0.29404910775669735,Techna-X Bhd
1.6566583881309331,0.0,1.3059428301174856,0.26096999243645275,1.5864219872484242,0.05821760743479451,0.0,0.023959961672943564,0.0,1.6533843891631699,0.0,0.0,0.0,0.4109272062422626,0.16998066413994978,0.03549938898956555,Landmarks Bhd
0.8931970127244597,0.0,1.202094511591836,0.0,0.0,0.0,1.250091225479507,0.705464005055008,-0.782052914647088,1.6658031566669842,0.15751910021075582,0.19431804890767693,0.0,0.32224866843177663,1.0997993574722036,0.0,Knusford Bhd
2.079970263055484,-1.4590560295773558,0.6502037386858317,1.9764023030804645,0.7638221596121232,0.0,0.3451741950245216,0.45606208499980383,0.0,0.9855283312194273,0.0,0.0,0.0,0.41399487887385955,0.4458579194958645,0.0,Tan Chong Motor Holdings Bhd
